,game_ids,home_ids,away_ids
4885,0021200219,1610612746,1610612750
4886,0021200220,1610612748,1610612759
4887,0021200221,1610612744,1610612743
4888,0021200222,1610612761,1610612756
4889,0021200223,1610612766,1610612755
4890,0021200224,1610612753,1610612751
4891,0021200225,1610612738,1610612757
4892,0021200226,1610612752,1610612764
4893,0021200227,1610612737,1610612739
4894,0021200228,1610612763,1610612765
4895,0021200229,1610612760,1610612762
4896,0021200230,1610612750,1610612749
4897,0021200231,1610612758,1610612754
4898,0021200232,1610612747,1610612743
4899,0021200233,1610612748,1610612751
4900,0021200234,1610612739,1610612757
4901,0021200235,1610612741,1610612755
4902,0021200236,1610612740,1610612760
4903,0021200237,1610612745,1610612762
4904,0021200238,1610612749,1610612738
4905,0021200239,1610612759,1610612763
4906,0021200240,1610612742,1610612765
4907,0021200241,1610612746,1610612758
4908,0021200242,1610612744,1610612754
4909,0021200243,1610612752,1610612756
4910,0021200244,1610612747,1610612753
4911,0021200245,1610612766,1610612757
4912,0021200246,1610612765,1610612739
4913,0021200247,1610612740,1610612749
4914,0021200248,1610612743,1610612761
4915,0021200249,1610612762,1610612746
4916,0021200250,1610612744,1610612753
4917,0021200251,1610612755,1610612750
4918,0021200252,1610612764,1610612748
4919,0021200253,1610612751,1610612760
4920,0021200254,1610612741,1610612754
4921,0021200255,1610612763,1610612756
4922,0021200256,1610612745,1610612747
4923,0021200257,1610612766,1610612752
4924,0021200258,1610612754,1610612757
4925,0021200259,1610612738,1610612750
4926,0021200260,1610612737,1610612743
4927,0021200261,1610612765,1610612744
4928,0021200262,1610612739,1610612741
4929,0021200263,1610612740,1610612747
4930,0021200264,1610612759,1610612749
4931,0021200265,1610612762,1610612753
4932,0021200266,1610612758,1610612761
4933,0021200267,1610612746,1610612742
4934,0021200268,1610612748,1610612752
4935,0021200269,1610612756,1610612742
4936,0021200270,1610612755,1610612738
4937,0021200271,1610612754,1610612743
4938,0021200272,1610612751,1610612744
4939,0021200273,1610612737,1610612764
4940,0021200274,1610612765,1610612741
4941,0021200275,1610612740,1610612763
4942,0021200276,1610612750,1610612739
4943,0021200277,1610612749,1610612766
4944,0021200278,1610612759,1610612745
4945,0021200279,1610612762,1610612761
4946,0021200280,1610612760,1610612747
4947,0021200281,1610612758,1610612753
4948,0021200282,1610612746,1610612756
4949,0021200283,1610612764,1610612744
4950,0021200284,1610612766,1610612759
4951,0021200285,1610612738,1610612755
4952,0021200286,1610612748,1610612740
4953,0021200287,1610612739,1610612765
4954,0021200288,1610612741,1610612752
4955,0021200289,1610612763,1610612737
4956,0021200290,1610612745,1610612742
4957,0021200291,1610612757,1610612758
4958,0021200292,1610612746,1610612761
4959,0021200293,1610612751,1610612749
4960,0021200294,1610612760,1610612754
4961,0021200295,1610612752,1610612743
4962,0021200296,1610612756,1610612753
4963,0021200297,1610612747,1610612762
4964,0021200298,1610612755,1610612765
4965,0021200299,1610612766,1610612744
4966,0021200300,1610612748,1610612737
4967,0021200301,1610612745,1610612759
4968,0021200302,1610612742,1610612758
4969,0021200303,1610612757,1610612761
4970,0021200304,1610612751,1610612752
4971,0021200305,1610612739,1610612747
4972,0021200306,1610612765,1610612743
4973,0021200307,1610612740,1610612764
4974,0021200308,1610612741,1610612746
4975,0021200309,1610612761,1610612751
4976,0021200310,1610612753,1610612737
4977,0021200311,1610612754,1610612739
4978,0021200312,1610612755,1610612741
4979,0021200313,1610612766,1610612746
4980,0021200314,1610612748,1610612744
4981,0021200315,1610612738,1610612742
4982,0021200316,1610612749,1610612758
4983,0021200317,1610612745,1610612764
4984,0021200318,1610612760,1610612740
4985,0021200319,1610612750,1610612743
4986,0021200320,1610612756,1610612763
4987,0021200321,1610612762,1610612759
4988,0021200322,1610612737,1610612766
4989,0021200323,1610612752,1610612747
4990,0021200324,1610612757,1610612759
4991,0021200325,1610612761,1610612742
4992,0021200326,1610612764,1610612747
4993,0021200327,1610612754,1610612755
4994,0021200328,1610612751,1610612765
4995,0021200329,1610612739,1610612749
4996,0021200330,1610612753,1610612744
4997,0021200331,1610612740,1610612750
4998,0021200332,1610612745,1610612738
4999,0021200333,1610612760,1610612758
5000,0021200334,1610612756,1610612762
5001,0021200335,1610612743,1610612763
5002,0021200336,1610612766,1610612753
5003,0021200337,1610612737,1610612744
5004,0021200338,1610612752,1610612739
5005,0021200339,1610612748,1610612764
5006,0021200340,1610612765,1610612754
5007,0021200341,1610612741,1610612751
5008,0021200342,1610612750,1610612742
5009,0021200343,1610612749,1610612746
5010,0021200344,1610612759,1610612738
5011,0021200345,1610612762,1610612763
5012,0021200346,1610612761,1610612745
5013,0021200347,1610612755,1610612747
5014,0021200348,1610612758,1610612743
5015,0021200349,1610612757,1610612740
5016,0021200350,1610612753,1610612750
5017,0021200351,1610612752,1610612745
5018,0021200352,1610612765,1610612746
5019,0021200353,1610612763,1610612741
5020,0021200354,1610612760,1610612759
5021,0021200355,1610612756,1610612758
5022,0021200356,1610612764,1610612737
5023,0021200357,1610612739,1610612761
5024,0021200358,1610612751,1610612762
5025,0021200359,1610612748,1610612750
5026,0021200360,1610612741,1610612738
5027,0021200361,1610612749,1610612754
5028,0021200362,1610612742,1610612755
5029,0021200363,1610612743,1610612759
5030,0021200364,1610612747,1610612766
5031,0021200365,1610612744,1610612740
5032,0021200366,1610612761,1610612765
5033,0021200367,1610612752,1610612751
5034,0021200368,1610612753,1610612764
5035,0021200369,1610612754,1610612762
5036,0021200370,1610612738,1610612739
5037,0021200371,1610612737,1610612760
5038,0021200372,1610612745,1610612755
5039,0021200373,1610612756,1610612766
5040,0021200374,1610612763,1610612749
5041,0021200375,1610612758,1610612744
5042,0021200376,1610612746,1610612740
5043,0021200377,1610612750,1610612760
5044,0021200378,1610612742,1610612748
5045,0021200379,1610612757,1610612743
5046,0021200380,1610612761,1610612753
5047,0021200381,1610612755,1610612737
5048,0021200382,1610612738,1610612749
5049,0021200383,1610612752,1610612741
5050,0021200384,1610612765,1610612764
5051,0021200385,1610612739,1610612754
5052,0021200386,1610612763,1610612742
5053,0021200387,1610612759,1610612740
5054,0021200388,1610612746,1610612758
5055,0021200389,1610612744,1610612766
5056,0021200390,1610612764,1610612765
5057,0021200391,1610612737,1610612741
5058,0021200392,1610612748,1610612762
5059,0021200393,1610612740,1610612754
5060,0021200394,1610612745,1610612763
5061,0021200395,1610612749,1610612739
5062,0021200396,1610612743,1610612766
5063,0021200397,1610612757,1610612756
5064,0021200398,1610612744,1610612747
5065,0021200399,1610612751,1610612755
5066,0021200400,1610612752,1610612750
5067,0021200401,1610612753,1610612762
5068,0021200402,1610612759,1610612742
5069,0021200403,1610612756,1610612746
5070,0021200404,1610612758,1610612757
5071,0021200405,1610612751,1610612738
5072,0021200406,1610612747,1610612752
5073,0021200407,1610612748,1610612760
5074,0021200408,1610612741,1610612745
5075,0021200409,1610612746,1610612743
5076,0021200410,1610612764,1610612739
5077,0021200411,1610612766,1610612748
5078,0021200412,1610612753,1610612740
5079,0021200413,1610612754,1610612741
5080,0021200414,1610612737,1610612765
5081,0021200415,1610612749,1610612751
5082,0021200416,1610612763,1610612755
5083,0021200417,1610612750,1610612745
5084,0021200418,1610612759,1610612761
5085,0021200419,1610612743,1610612747
5086,0021200420,1610612762,1610612744
5087,0021200421,1610612756,1610612752
5088,0021200422,1610612757,1610612758
5089,0021200423,1610612760,1610612742
5090,0021200424,1610612746,1610612738
5091,0021200425,1610612764,1610612753
5092,0021200426,1610612754,1610612756
5093,0021200427,1610612751,1610612766
5094,0021200428,1610612765,1610612748
5095,0021200429,1610612739,1610612737
5096,0021200430,1610612740,1610612761
5097,0021200431,1610612742,1610612743
5098,0021200432,1610612759,1610612745
5099,0021200433,1610612762,1610612746
5100,0021200434,1610612758,1610612752
5101,0021200435,1610612747,1610612757
5102,0021200436,1610612744,1610612755
5103,0021200437,1610612766,1610612740
5104,0021200438,1610612737,1610612754
5105,0021200439,1610612753,1610612761
5106,0021200440,1610612751,1610612739
5107,0021200441,1610612741,1610612764
5108,0021200442,1610612763,1610612743
5109,0021200443,1610612745,1610612760
5110,0021200445,1610612749,1610612748
5111,0021200446,1610612757,1610612755
5112,0021200447,1610612744,1610612738
5113,0021200448,1610612765,1610612749
5114,0021200449,1610612742,1610612759
5115,0021200450,1610612758,1610612738
5116,0021200451,1610612746,1610612762
5117,0021200452,1610612754,1610612763
5118,0021200453,1610612741,1610612766
5119,0021200454,1610612753,1610612748
5120,0021200455,1610612745,1610612737
5121,0021200456,1610612760,1610612756
5122,0021200457,1610612759,1610612751
5123,0021200458,1610612764,1610612742
5124,0021200459,1610612752,1610612757
5125,0021200460,1610612765,1610612758
5126,0021200461,1610612740,1610612737
5127,0021200462,1610612743,1610612746
5128,0021200463,1610612747,1610612755
5129,0021200464,1610612761,1610612757
5130,0021200465,1610612753,1610612741
5131,0021200466,1610612739,1610612758
5132,0021200467,1610612754,1610612764
5133,0021200468,1610612738,1610612763
5134,0021200469,1610612748,1610612742
5135,0021200470,1610612749,1610612759
5136,0021200471,1610612745,1610612740
5137,0021200472,1610612760,1610612751
5138,0021200473,1610612762,1610612750
5139,0021200474,1610612756,1610612755
5140,0021200475,1610612744,1610612746
5141,0021200476,1610612752,1610612759
5142,0021200477,1610612743,1610612750
5143,0021200478,1610612761,1610612758
5144,0021200479,1610612764,1610612751
5145,0021200480,1610612766,1610612739
5146,0021200481,1610612748,1610612741
5147,0021200482,1610612765,1610612737
5148,0021200483,1610612738,1610612754
5149,0021200484,1610612763,1610612757
5150,0021200485,1610612760,1610612755
5151,0021200486,1610612749,1610612745
5152,0021200487,1610612756,1610612762
5153,0021200488,1610612746,1610612747
5154,0021200489,1610612737,1610612738
5155,0021200490,1610612753,1610612752
5156,0021200491,1610612754,1610612749
5157,0021200492,1610612751,1610612758
5158,0021200493,1610612739,1610612745
5159,0021200494,1610612750,1610612757
5160,0021200495,1610612742,1610612740
5161,0021200496,1610612759,1610612755
5162,0021200497,1610612743,1610612762
5163,0021200498,1610612746,1610612744
5164,0021200499,1610612761,1610612760
5165,0021200500,1610612748,1610612764
5166,0021200501,1610612765,1610612766
5167,0021200502,1610612756,1610612763
5168,0021200503,1610612747,1610612743
5169,0021200504,1610612764,1610612760
5170,0021200505,1610612752,1610612738
5171,0021200506,1610612741,1610612739
5172,0021200507,1610612740,1610612759
5173,0021200508,1610612762,1610612742
5174,0021200509,1610612758,1610612763
5175,0021200510,1610612757,1610612753
5176,0021200511,1610612755,1610612751
5177,0021200512,1610612754,1610612748
5178,0021200513,1610612749,1610612756
5179,0021200514,1610612745,1610612747
5180,0021200515,1610612750,1610612737
5181,0021200516,1610612761,1610612755
5182,0021200517,1610612766,1610612762
5183,0021200518,1610612739,1610612737
5184,0021200519,1610612738,1610612756
5185,0021200520,1610612741,1610612749
5186,0021200521,1610612740,1610612745
5187,0021200522,1610612759,1610612747
5188,0021200523,1610612760,1610612750
5189,0021200524,1610612743,1610612753
5190,0021200525,1610612746,1610612742
5191,0021200526,1610612744,1610612763
5192,0021200527,1610612754,1610612752
5193,0021200528,1610612758,1610612742
5194,0021200529,1610612757,1610612748
5195,0021200530,1610612761,1610612766
5196,0021200531,1610612738,1610612745
5197,0021200532,1610612751,1610612756
5198,0021200533,1610612737,1610612762
5199,0021200534,1610612752,1610612741
5200,0021200535,1610612763,1610612759
5201,0021200536,1610612740,1610612750
5202,0021200537,1610612749,1610612765
5203,0021200538,1610612743,1610612739
5204,0021200539,1610612747,1610612760
5205,0021200540,1610612744,1610612757
5206,0021200541,1610612746,1610612753
5207,0021200542,1610612764,1610612737
5208,0021200543,1610612754,1610612766
5209,0021200544,1610612755,1610612745
5210,0021200545,1610612765,1610612762
5211,0021200546,1610612741,1610612756
5212,0021200547,1610612742,1610612763
5213,0021200548,1610612758,1610612748
5214,0021200549,1610612752,1610612740
5215,0021200550,1610612761,1610612749
5216,0021200551,1610612751,1610612754
5217,0021200552,1610612759,1610612750
5218,0021200553,1610612743,1610612744
5219,0021200554,1610612757,1610612760
5220,0021200555,1610612747,1610612739
5221,0021200556,1610612764,1610612753
5222,0021200557,1610612738,1610612766
5223,0021200558,1610612741,1610612737
5224,0021200559,1610612763,1610612746
5225,0021200560,1610612742,1610612750
5226,0021200561,1610612762,1610612748
5227,0021200562,1610612756,1610612760
5228,0021200563,1610612758,1610612739
5229,0021200564,1610612755,1610612740
5230,0021200565,1610612766,1610612754
5231,0021200566,1610612751,1610612761
5232,0021200567,1610612745,1610612746
5233,0021200568,1610612743,1610612757
5234,0021200569,1610612747,1610612749
5235,0021200570,1610612761,1610612741
5236,0021200571,1610612753,1610612754
5237,0021200572,1610612737,1610612751
5238,0021200573,1610612738,1610612740
5239,0021200574,1610612760,1610612743
5240,0021200575,1610612742,1610612745
5241,0021200576,1610612759,1610612763
5242,0021200577,1610612758,1610612764
5243,0021200578,1610612757,1610612739
5244,0021200579,1610612744,1610612748
5245,0021200580,1610612765,1610612752
5246,0021200581,1610612750,1610612746
5247,0021200582,1610612756,1610612749
5248,0021200583,1610612747,1610612748
5249,0021200584,1610612738,1610612741
5250,0021200585,1610612755,1610612761
5251,0021200586,1610612753,1610612766
5252,0021200587,1610612754,1610612745
5253,0021200588,1610612751,1610612737
5254,0021200589,1610612763,1610612758
5255,0021200590,1610612759,1610612744
5256,0021200591,1610612743,1610612764
5257,0021200592,1610612742,1610612760
5258,0021200593,1610612766,1610612758
5259,0021200594,1610612737,1610612759
5260,0021200595,1610612741,1610612763
5261,0021200596,1610612740,1610612744
5262,0021200597,1610612750,1610612745
5263,0021200598,1610612762,1610612739
5264,0021200599,1610612757,1610612749
5265,0021200600,1610612746,1610612764
5266,0021200601,1610612761,1610612747
5267,0021200602,1610612753,1610612742
5268,0021200603,1610612765,1610612738
5269,0021200604,1610612743,1610612760
5270,0021200605,1610612763,1610612754
5271,0021200606,1610612740,1610612758
5272,0021200607,1610612766,1610612745
5273,0021200608,1610612737,1610612750
5274,0021200609,1610612752,1610612751
5275,0021200610,1610612744,1610612746
5276,0021200611,1610612755,1610612759
5277,0021200612,1610612741,1610612747
5278,0021200613,1610612757,1610612764
5279,0021200614,1610612739,1610612738
5280,0021200615,1610612765,1610612753
5281,0021200616,1610612749,1610612755
5282,0021200617,1610612746,1610612760
5283,0021200618,1610612766,1610612737
5284,0021200619,1610612748,1610612761
5285,0021200620,1610612741,1610612765
5286,0021200621,1610612763,1610612747
5287,0021200622,1610612745,1610612743
5288,0021200623,1610612750,1610612751
5289,0021200624,1610612759,1610612740
5290,0021200625,1610612762,1610612764
5291,0021200626,1610612758,1610612756
5292,0021200627,1610612757,1610612754
5293,0021200628,1610612744,1610612760
